id,host,virus,source,index,method
8383183472893387527,824442741332667434,9559174746033678565,HP3,588,Antibodies
8327784873961369558,824442741332667434,15346800404306096267,HP3,589,PCR
11812679492640038425,824442741332667434,12520908425471290245,HP3,590,DNA_RFLP
1785326811304930650,824442741332667434,14919647153031330373,HP3,591,Antibodies
6818963716440174771,824442741332667434,18371688657968247170,HP3,592,SNT
44115534320508652,3132953036044673881,3424059308209144826,HP3,593,Antibodies
3268315368980950264,3132953036044673881,15616493920863867709,HP3,594,SNT
6420230647670297556,3132953036044673881,9559174746033678565,HP3,595,Antibodies
18302988551908762854,6501538226641887707,15346800404306096267,HP3,596,PCR
14933942767939181299,3366711012352250895,3444592829468335778,HP3,597,Antibodies
6814612278043405418,5121417337519994352,6379000271796615019,HP3,598,Antibodies
2990417721711197171,7798030162038110825,1078945560243256995,HP3,599,PAGE
12920873021540466491,14531781725433072115,15997008637543032255,HP3,600,Antibodies
3962584391267713737,6917975582453599919,18371688657968247170,HP3,601,plaque_reduction_neutralization
17916799250056916290,1129193977249991681,3186400913986661520,HP3,602,Antibodies
5785738923861384625,1129193977249991681,4884380550719681430,HP3,603,Isolation
12783858148202096820,1129193977249991681,3614265645042017885,HP3,604,Antibodies
17403402551625923032,1129193977249991681,9828974892555759633,HP3,605,isolation
15483594126806233814,1129193977249991681,9147995379027596599,HP3,606,Isolation
17289055904152673566,1129193977249991681,4308488941668008807,HP3,607,Isolation
9588776250411694194,1129193977249991681,15619643203829526340,HP3,608,Isolation
9328877003955415758,1129193977249991681,60817581666041962,HP3,609,Isolation
2700647910024931140,1129193977249991681,14630506925877332830,HP3,610,Antibodies
17889027451440341904,1129193977249991681,2672768927962835032,HP3,611,Isolation
10215995628575111027,10217179089692567094,11665897736915351481,HP3,612,Antibodies
3090542758537372136,10217179089692567094,16644615715450847784,HP3,613,PCR
3365681306677514192,10217179089692567094,14630506925877332830,HP3,614,PCR
12725314006136235896,16175772799602185240,8419996499362323502,HP3,615,isolation
3645019624709157703,16175772799602185240,8965762358773104783,HP3,616,Isolation
10696336468583776212,16175772799602185240,1459544047751185123,HP3,617,Isolation
1772843792202958434,12377064951280782473,1814324108150546271,HP3,618,Antibodies
17105797444788579968,3892820474681816900,1814324108150546271,HP3,619,Antibodies
6580608572762799291,3892820474681816900,14149979065092013051,HP3,620,Antibodies
1522245682699908861,10885898916068153520,1872755495735087057,HP3,621,Isolation
17207619182938011029,10885898916068153520,14149979065092013051,HP3,622,Antibodies
5749320683880913725,10885898916068153520,11664381658123568121,HP3,623,Antibodies
7304829135851785138,10885898916068153520,18371688657968247170,HP3,624,plaque_reduction_neutralization
2994809900016667460,10788165657825489236,1508539909191321008,HP3,625,Isolation
7352818480513869435,6279949975716208115,1508539909191321008,HP3,626,Antibodies
14141284221043169174,7779248056270531197,14149979065092013051,HP3,627,Antibodies
1117342260730463219,14557360386035550996,18371688657968247170,HP3,628,plaque_reduction_neutralization
12662931449167517746,13682077313993561018,1459544047751185123,HP3,629,Isolation
5765612007803224578,13682077313993561018,16644615715450847784,HP3,630,PCR
695264084397885821,13682077313993561018,12075708184748483267,HP3,631,PCR
2062909123811810985,3010541697269509437,2672768927962835032,HP3,632,Antibodies
17866109853049490602,5619828849660524257,10022191545486910401,HP3,633,Isolation
3572602177403921832,5619828849660524257,8706664030241246065,HP3,634,SNT
8313040649642967981,2930125978961674890,1216596698475581392,HP3,635,Antibodies
13555803320174328909,2930125978961674890,17782227647556005688,HP3,636,Isolation
6674121734304045159,2930125978961674890,15985239528559963951,HP3,637,Antibodies
505272596843195343,2930125978961674890,3424059308209144826,HP3,638,Antibodies
2848799889303352052,2930125978961674890,15616493920863867709,HP3,639,SNT
14283898093598681259,2930125978961674890,10022191545486910401,HP3,640,Antibodies
3920371958994158630,2930125978961674890,8706664030241246065,HP3,641,SNT
18197344495804573811,2930125978961674890,12580576090585686194,HP3,642,Antibodies
9536355608222647611,2930125978961674890,6835199666382765777,HP3,643,Antibodies
2032614882497779697,11876862229010412666,1508539909191321008,HP3,644,Isolation
2319789727799013180,17166037676277260434,17607908991330495317,HP3,645,Antibodies
9250179245162016357,10717730897117964366,10527951416119702795,HP3,646,Isolation
6547256579692142136,10717730897117964366,5583513393077301539,HP3,647,Antibodies
15957567752726660540,10717730897117964366,1020387606879234652,HP3,648,Antibodies
17283054593674523383,10717730897117964366,17607908991330495317,HP3,649,PCR
5105354043209169855,10717730897117964366,393469411230697007,HP3,650,Isolation
5844381061607235305,10717730897117964366,1492244029818812407,HP3,651,Isolation
8598231179806248148,14681783635833810773,8375066468865543951,HP3,652,Isolation
3749034528304439090,11945516575441761461,1814324108150546271,HP3,653,PCR
3983636330682974934,18058448739432060090,14919647153031330373,HP3,654,Isolation
7213445141807185457,7324019473795204992,14663018093642263145,HP3,655,Antibodies
15955553172518458751,7324019473795204992,3424059308209144826,HP3,656,Antibodies
14363592455620732109,7324019473795204992,14551902875205694076,HP3,657,Antibodies
16593782313826182113,7324019473795204992,11354181896813901977,HP3,658,PCR
8518650854841339263,7324019473795204992,5641047811916234398,HP3,659,Antibodies
2701043199410635908,7324019473795204992,1508539909191321008,HP3,660,PCR
11932557754099551520,5045947095587483435,13470709538065125619,HP3,661,Antibodies
4929641530578183217,686694360371281608,1508539909191321008,HP3,662,PCR
14658058372655541980,107766280942862131,1508539909191321008,HP3,663,Isolation
4135958953796704643,712264255178470083,1508539909191321008,HP3,664,Antibodies
10525635052593387486,9856931258070367681,17607908991330495317,HP3,665,PCR
16794742854526859600,3180159451548624555,3313785773825568180,HP3,666,Isolation
1840344791250368454,3180159451548624555,2118198789070708603,HP3,667,Antibodies
5234941362033483340,3180159451548624555,18249350191028039568,HP3,668,Isolation
11912165836261064537,3180159451548624555,13133957823027374652,HP3,669,Isolation
8361050085750141996,3180159451548624555,9389091298526416259,HP3,670,Isolation
10406975340728351006,3180159451548624555,1192415644164767827,HP3,671,Isolation
10182058896626580007,3180159451548624555,1508539909191321008,HP3,672,Isolation
7231344355268494697,3180159451548624555,6685649840294583514,HP3,673,Antibodies
4141166670341945287,4224365495089001515,16361650179459507733,HP3,674,Antibodies
5742194827584958703,4224365495089001515,12648287510328135965,HP3,675,Antibodies
4768382300623916948,4224365495089001515,6044755092588193609,HP3,676,Isolation
11852096314314458773,4224365495089001515,7895354122686892991,HP3,677,Isolation
9534909643548619012,4224365495089001515,3192677265950443326,HP3,678,Antibodies
18194899983799032510,3100277394737679704,14551902875205694076,HP3,679,Antibodies
9602653201990487146,3100277394737679704,12648287510328135965,HP3,680,Antibodies
5787681197704029408,3100277394737679704,18298134205269345310,HP3,681,Antibodies
3119029076172346899,3100277394737679704,18226613305244301724,HP3,682,Antibodies
6308982360885448565,6281212875018193915,3424059308209144826,HP3,683,Antibodies
14890205907554581953,6281212875018193915,4377263891534622828,HP3,684,Antibodies
14571688819014552322,6281212875018193915,3681610726396805457,HP3,685,SNT
135519833120252495,6281212875018193915,11465501232976104121,HP3,686,PCR
1030481518731915679,6281212875018193915,4031834123679984405,HP3,687,PCR
6389047760198360780,6281212875018193915,3524287785074909333,HP3,688,PCR
6943464759946034834,6281212875018193915,9559174746033678565,HP3,689,Antibodies
8309317718076361271,13014941789279385336,1216596698475581392,HP3,690,Antibodies
17310347529362777812,13014941789279385336,3424059308209144826,HP3,691,Antibodies
5425702137932789351,13014941789279385336,15616493920863867709,HP3,692,SNT
961040350841219682,13014941789279385336,10022191545486910401,HP3,693,Antibodies
18916084976732764,14749833079006546877,10512389074428962004,HP3,694,Antibodies
15541354587266677356,13765817838926801658,16361650179459507733,HP3,695,Isolation
14044367309571319153,13765817838926801658,10166490846477095963,HP3,696,Antibodies
17941154797510726155,14625017324742037911,2118198789070708603,HP3,697,Antibodies
5694791340806403713,14625017324742037911,14149979065092013051,HP3,698,Antibodies
12571439830095895368,14625017324742037911,2672768927962835032,HP3,699,Antibodies
12656483075930813375,2700288722202664020,14149979065092013051,HP3,700,Antibodies
13775750996538595774,2700288722202664020,18371688657968247170,HP3,701,plaque_reduction_neutralization
6329080730015231602,7639534263964030033,2539821475161248360,HP3,702,Antibodies
9645461654097431430,7639534263964030033,14149979065092013051,HP3,703,Antibodies
281342323415002742,7639534263964030033,11664381658123568121,HP3,704,Antibodies
4452447217369727413,7639534263964030033,18371688657968247170,HP3,705,plaque_reduction_neutralization
8256492282347551417,12563447723150802851,326024150205677350,HP3,706,PCR
2383329203114028298,1079410279000950940,6685649840294583514,HP3,707,Isolation
7047789252320916277,8234820573500141287,2118198789070708603,HP3,708,Antibodies
8224659046382335728,8234820573500141287,17683746564645908250,HP3,709,Antibodies
2514722700396975772,8234820573500141287,1508539909191321008,HP3,710,Isolation
6487264162195365353,8234820573500141287,8217867843815538850,HP3,711,Antibodies
253115716189140374,8234820573500141287,4417859042643505916,HP3,712,Antibodies
6594555085787997073,8234820573500141287,10052860584244182336,HP3,713,Antibodies
16699286238831283716,8234820573500141287,13470709538065125619,HP3,714,Isolation
15930823339339970017,8234820573500141287,18371688657968247170,HP3,715,plaque_reduction_neutralization
17238086427305227180,8234820573500141287,10340730240551900586,HP3,716,Antibodies
5413571697001674664,17208397679496399000,1508539909191321008,HP3,717,Isolation
7277918603199215872,9827335369437180038,14663018093642263145,HP3,718,ELISA
3561617300726690272,9827335369437180038,3424059308209144826,HP3,719,ELISA
9308848113121870205,9827335369437180038,15616493920863867709,HP3,720,ELISA
3245778299326581026,9827335369437180038,10512389074428962004,HP3,721,Antibodies
12629347750463701522,2804259947173949531,1508539909191321008,HP3,722,Isolation
10568481034684770963,3658699840026650476,5317533970874071367,HP3,723,Isolation
16314742537516026196,3658699840026650476,3470078217041362393,HP3,724,Isolation
8382869778255477496,3658699840026650476,14929433307340402285,HP3,725,Isolation
7495760628285846635,3658699840026650476,14149979065092013051,HP3,726,Antibodies
5857454129794496568,3658699840026650476,3142125524956286621,HP3,727,Isolation
851373195431101213,3658699840026650476,6379000271796615019,HP3,728,Antibodies
14838683085100436367,3658699840026650476,11664381658123568121,HP3,729,Isolation
223513933637356504,3658699840026650476,13470709538065125619,HP3,730,Antibodies
12611950333417119675,3658699840026650476,18371688657968247170,HP3,731,plaque_reduction_neutralization
16535011736513567856,10878745469547893094,13390474539475827426,HP3,732,Antibodies
2823759228107845982,10878745469547893094,8268792919396012649,HP3,733,Isolation
9839327926464740967,10878745469547893094,4809538546398216454,HP3,734,Antibodies
5791054185971369656,14311130158523981193,1508539909191321008,HP3,735,Isolation
4194938404212726822,5552442870776207698,18371688657968247170,HP3,736,plaque_reduction_neutralization
12779000293991140229,393614742349459802,4276886079346020885,HP3,737,Antibodies
11204893823096993105,393614742349459802,11664381658123568121,HP3,738,Antibodies
3936414134082575255,15877434747982241666,18371688657968247170,HP3,739,plaque_reduction_neutralization
511367175340155493,15823538563432670353,4276886079346020885,HP3,740,Antibodies
15594398314610815816,15823538563432670353,11664381658123568121,HP3,741,Antibodies
7671774154850553385,1669933417013824523,16031277766643152701,HP3,742,Antibodies
18374090268390331292,10102549728626186604,16031277766643152701,HP3,743,Antibodies
2396756070917709094,4895851671382082863,10092959404750368971,HP3,744,Isolation
8569713310053557019,12095752362786103036,16031277766643152701,HP3,745,Antibodies
15384919050115108000,12095752362786103036,9389091298526416259,HP3,746,Antibodies
9969983925668977356,9493365723165689296,16361650179459507733,HP3,747,Antibodies
17104695969535282943,9493365723165689296,16031277766643152701,HP3,748,Antibodies
14558095741428826206,9493365723165689296,5583513393077301539,HP3,749,Isolation
6436859161503860393,9493365723165689296,3192677265950443326,HP3,750,Isolation
17181558157290899767,9493365723165689296,7646586883305206198,HP3,751,Antibodies
8256349202433928329,9493365723165689296,9389091298526416259,HP3,752,Antibodies
11148108728256782547,9493365723165689296,305093285582907533,HP3,753,Antibodies
6969731801471347211,9493365723165689296,4809538546398216454,HP3,754,Antibodies
16922394117739581080,9493365723165689296,6662046535054144471,HP3,755,PCR
3739131326614195939,9493365723165689296,574243166462953428,HP3,756,Antibodies
3603123009117049763,6852768727236320090,3424059308209144826,HP3,757,Antibodies
8649138719362704405,6852768727236320090,4031834123679984405,HP3,758,PHA
8431475791670032004,6852768727236320090,10022191545486910401,HP3,759,Isolation
6470756410773878476,6852768727236320090,1508539909191321008,HP3,760,PCR
9111798390566656912,11960388308296619874,17417466139407687871,HP3,761,Antibodies
11399332095447065942,11960388308296619874,18249350191028039568,HP3,762,Isolation
11885612145218198039,11960388308296619874,7895354122686892991,HP3,763,Antibodies
5617391632908566166,11960388308296619874,9389091298526416259,HP3,764,Isolation
2475538316120177741,11960388308296619874,1192415644164767827,HP3,765,Isolation
14842080798463882979,16593139017462897659,3192677265950443326,HP3,766,Antibodies
7790747670989237445,16593139017462897659,9389091298526416259,HP3,767,Antibodies
11000670715441038193,7905106527849934705,2566050656946124542,HP3,768,Isolation
12117785323234755112,9226947640917294260,3192677265950443326,HP3,769,Isolation
275056308641628330,15932737184496288451,3192677265950443326,HP3,770,Isolation
350172680190871495,16428530982232889091,15619643203829526340,HP3,771,Antibodies
17802523802915664190,16428530982232889091,12580576090585686194,HP3,772,Isolation
1008000617967155844,16428530982232889091,2566050656946124542,HP3,773,Isolation
7480274940198534816,16428530982232889091,6662046535054144471,HP3,774,PCR
5782249555682866096,9528532683309926730,1508539909191321008,HP3,775,Isolation
6487487230335777253,10578031042565117779,1508539909191321008,HP3,776,Isolation
9191935570123573055,2312595313708657182,1508539909191321008,HP3,777,Isolation
17514992720530688164,15271091691887645277,2539821475161248360,HP3,778,Antibodies
8695980082097005074,15271091691887645277,1508539909191321008,HP3,779,PCR
5247560114385622624,15271091691887645277,8217867843815538850,HP3,780,Isolation
8739463511979171828,15271091691887645277,11664381658123568121,HP3,781,Antibodies
587520754318977241,15271091691887645277,4809538546398216454,HP3,782,Antibodies
67019511971693114,13610561471953505065,15920382992632119005,HP3,783,Isolation
8824741894391489929,13610561471953505065,4268304209089775541,HP3,784,Isolation
1151405665917488657,13610561471953505065,18249350191028039568,HP3,785,Isolation
3114938998933466447,1902483357556901181,14663018093642263145,HP3,786,Antibodies
7308331173953037599,1902483357556901181,1814324108150546271,HP3,787,PCR
5898454074455058439,1902483357556901181,6917619180687977034,HP3,788,PCR
8852254793238289968,1902483357556901181,9221255025633470338,HP3,789,isolation
6546769516507277404,1902483357556901181,2530465188185681642,HP3,790,isolation
516431277111491602,1902483357556901181,10980802537747222205,HP3,791,PCR
17288997497974851161,1902483357556901181,3267082743542451082,HP3,792,Antibodies
13329199505290320489,1902483357556901181,1078945560243256995,HP3,793,PAGE
11923288265896663610,1902483357556901181,1508539909191321008,HP3,794,Direct_Fluorescent_Antibody_Testing
8392191275694288169,1902483357556901181,8624049888655888043,HP3,795,Antibodies
10102649429501924173,1902483357556901181,13470709538065125619,HP3,796,Isolation
505968974847843892,1902483357556901181,17726596947004730097,HP3,797,Antibodies
12739504952335770260,1902483357556901181,18371688657968247170,HP3,798,Antibodies
14792751304480978995,1902483357556901181,6685649840294583514,HP3,799,Antibodies
1455829460388980165,300497256387617145,14663018093642263145,HP3,800,Antibodies
7416304918978849974,300497256387617145,1216596698475581392,HP3,801,Antibodies
16918382928757846600,300497256387617145,14166456721163480704,HP3,802,Isolation
10757089870334209463,300497256387617145,4820890788890722508,HP3,803,Hemagglutination_inhibition_assay;_Neutralization_test
5715023869040494816,300497256387617145,3111508843564782017,HP3,804,Antibodies
7336271636245056470,300497256387617145,1814324108150546271,HP3,805,PCR
6345030847432173390,300497256387617145,6917619180687977034,HP3,806,PCR
7320308286336905870,300497256387617145,16361650179459507733,HP3,807,Isolation
7180758847801060575,300497256387617145,7898774674644738093,HP3,808,Isolation
4994668879048548106,300497256387617145,13390474539475827426,HP3,809,Isolation
1191878703213379,300497256387617145,9424235209719998453,HP3,810,Antibodies
7993967375335620564,300497256387617145,10513078536363687524,HP3,811,Antibodies
6703998028543133283,300497256387617145,2539821475161248360,HP3,812,Isolation
17250466432967498410,300497256387617145,8268792919396012649,HP3,813,Isolation
7202054976634668939,300497256387617145,10347757765306997316,HP3,814,Antibodies
14651530918079329555,300497256387617145,17192717363088297863,HP3,815,Antibodies
7935301163445779108,300497256387617145,6984963104440268952,HP3,816,PCR
13441242038427396887,300497256387617145,17614323177567339303,HP3,817,PCR
8795753537088168215,300497256387617145,3012955326072205991,HP3,818,PCR
8107732755897688557,300497256387617145,13789164963622049442,HP3,819,Isolation
17443473390534472895,300497256387617145,15624359111576492543,HP3,820,Antibodies
11356817938251960864,300497256387617145,1870345541110730940,HP3,821,Antibodies
1799739844824028856,300497256387617145,10980802537747222205,HP3,822,PCR
10380005790311959515,300497256387617145,3267082743542451082,HP3,823,Antibodies
15224212487008272731,300497256387617145,16225551767586067827,HP3,824,Isolation
11100367983556474467,300497256387617145,17384637093649427434,HP3,825,PCR
5315140604827624073,300497256387617145,17289252396976588238,HP3,826,Isolation
11555227730312640975,300497256387617145,9083347577540797308,HP3,827,Isolation
17611400453324483832,300497256387617145,11464954734841755819,HP3,828,Isolation
4660535122074965409,300497256387617145,15445066954895287252,HP3,829,Isolation
14387735283944271324,300497256387617145,6952504940807931046,HP3,830,Antibodies
976231585805549245,300497256387617145,8530634861282167774,HP3,831,Isolation
1775439819707449670,300497256387617145,16031277766643152701,HP3,832,Isolation
11107624400180998339,300497256387617145,2419152378564239483,HP3,833,Antibodies
16958014659693298645,300497256387617145,1078945560243256995,HP3,834,PCR
12744863328844313554,300497256387617145,17683746564645908250,HP3,835,PRNT
6029051291124393357,300497256387617145,18314618355103489285,HP3,836,Isolation
8939896268590247726,300497256387617145,16309455880690586334,HP3,837,Antibodies
7147943703571054770,300497256387617145,12814353949742802527,HP3,838,Isolation
11756160103219616650,300497256387617145,12013560202215706490,HP3,839,PCR
18377425327968353597,300497256387617145,17253639366868791272,HP3,840,Antibodies
2552657959038899565,300497256387617145,12831367578544802693,HP3,841,Isolation
1346686451529907571,300497256387617145,1508539909191321008,HP3,842,Direct_Fluorescent_Antibody_Testing
13750628567511564945,300497256387617145,10634845344732239278,HP3,843,Isolation
1316999965885998976,300497256387617145,9427251000319860913,HP3,844,Antibodies
11497670979528074385,300497256387617145,2524335853018152968,HP3,845,Antibodies
5014798385460046631,300497256387617145,953935795395512670,HP3,846,Isolation
18179823563509568302,300497256387617145,11664381658123568121,HP3,847,Antibodies
17067227072833545240,300497256387617145,6909472033476842389,HP3,848,Cell_culture_PCR
6255243150394193585,300497256387617145,982923945339963126,HP3,849,Antibodies
17693523743398922793,300497256387617145,7370796204824635687,HP3,850,Antibodies
3664910555184033044,300497256387617145,983096315804018508,HP3,851,Antibodies
4924655580590902358,300497256387617145,7923054329201684948,HP3,852,VNT
1666835699473721544,300497256387617145,13470709538065125619,HP3,853,PCR
14412938937943508224,300497256387617145,8805533266486348393,HP3,854,Isolation
8658022525865280134,300497256387617145,18371688657968247170,HP3,855,Antibodies
269195919593396898,300497256387617145,6685649840294583514,HP3,856,Antibodies
7945021868738375229,300497256387617145,4809538546398216454,HP3,857,PCR
907340403414084128,300497256387617145,5321268023156838607,HP3,858,Antibodies
7946384829048565579,14146432009950906471,13789164963622049442,HP3,859,Isolation
2892882968342361303,1246016647395262315,14663018093642263145,HP3,860,Antibodies
2646838175151718099,1246016647395262315,1216596698475581392,HP3,861,Antibodies
15102771926452608503,1246016647395262315,10512389074428962004,HP3,862,Antibodies
977378929775409124,1246016647395262315,17614323177567339303,HP3,863,Antibodies
1926937505844413430,1246016647395262315,13789164963622049442,HP3,864,Antibodies
1947507733066304599,1246016647395262315,10980802537747222205,HP3,865,Antibodies
11887504897270543495,1246016647395262315,3267082743542451082,HP3,866,Antibodies
11470723070252556669,7403266394430994063,9424235209719998453,HP3,867,Isolation
15012956574982909437,7403266394430994063,1508539909191321008,HP3,868,Antibodies
9253032634100135121,16948179495590083104,10022191545486910401,HP3,869,Isolation
15656316135500185444,5924339552647343292,9147995379027596599,HP3,870,Isolation
4560557856934362404,5924339552647343292,4308488941668008807,HP3,871,Isolation
8631396241701226825,5924339552647343292,10527951416119702795,HP3,872,Isolation
8186115721843907666,5924339552647343292,60817581666041962,HP3,873,Isolation
5598941810589133200,5924339552647343292,14630506925877332830,HP3,874,Antibodies
8678394224832245478,5924339552647343292,2672768927962835032,HP3,875,Isolation
16054891529559299858,7506442989453476399,17726596947004730097,HP3,876,Antibodies
10371521751951447513,3117152103043307177,1508539909191321008,HP3,877,Isolation
13313634769068702961,14750100791699985548,1216596698475581392,HP3,878,Antibodies
15764106920868169045,14750100791699985548,3424059308209144826,HP3,879,Antibodies
5666940167237564133,14750100791699985548,10347757765306997316,HP3,880,PCR
9200017935465498103,14750100791699985548,13789164963622049442,HP3,881,Isolation
14087840258097049766,14750100791699985548,10022191545486910401,HP3,882,Antibodies
10586389038177503239,14750100791699985548,3320877695838487321,HP3,883,Isolation
8100319289904615257,16598581461083357839,8268792919396012649,HP3,884,Antibodies
2123890813618582043,14571642779934581444,8268792919396012649,HP3,885,Antibodies
16895925273685299484,2479069598459924264,1584395210013178868,HP3,886,Antibodies
15596938898531788112,2479069598459924264,17726596947004730097,HP3,887,Isolation
4943635571235794385,16180918684217308517,1508539909191321008,HP3,888,Isolation
15290442462700308508,13297444930850818172,1508539909191321008,HP3,889,Isolation
15570222105732023582,15265397347337783950,1508539909191321008,HP3,890,Isolation
13241549866854618862,16195866956416148198,1508539909191321008,HP3,891,PCR
11643782297631522795,3194180237821759530,3111508843564782017,HP3,892,Antibodies
14082688320073915161,3194180237821759530,1814324108150546271,HP3,893,Antibodies
10856386757001643499,3194180237821759530,8268792919396012649,HP3,894,Antibodies
6856612677991006105,3194180237821759530,13672277990829635679,HP3,895,PCR
10013972286454840801,3194180237821759530,5113982376051310880,HP3,896,Isolation
1022402760220931118,3194180237821759530,11354181896813901977,HP3,897,PCR
2589048302445009437,3194180237821759530,1320605950997846835,HP3,898,Isolation
11262529957933973825,3194180237821759530,5641047811916234398,HP3,899,PCR
12266080904826571593,3194180237821759530,8993768695741622290,HP3,900,PCR
10912457320580931398,3194180237821759530,7967069898703537284,HP3,901,PCR
11053840339953288192,3194180237821759530,4355131797700374531,HP3,902,Antibodies
2768960095111063164,3194180237821759530,5937527483709612239,HP3,903,Antibodies
13689318533384099779,3194180237821759530,7646586883305206198,HP3,904,Isolation
14412011241843059314,3194180237821759530,1508539909191321008,HP3,905,PCR
1838659576564060752,3194180237821759530,5862842165810051960,HP3,906,PCR
4958769908950212445,3194180237821759530,6909472033476842389,HP3,907,Cell_culture_PCR
16169712826430354529,3194180237821759530,7923054329201684948,HP3,908,VNT
4031562978746550321,8728557175432126199,6909472033476842389,HP3,909,Isolation
2430987209728173074,8230931672267799649,1508539909191321008,HP3,910,PCR
4755770125547870943,15184758780744423140,3546599031406332716,HP3,911,Antibodies
10096085639566328228,15184758780744423140,5113982376051310880,HP3,912,PCR
6652346253160525194,15184758780744423140,11354181896813901977,HP3,913,Antibodies
10201371840163813125,15184758780744423140,1320605950997846835,HP3,914,Isolation
8678197547281815027,15184758780744423140,8993768695741622290,HP3,915,PCR
13684071763119897998,15184758780744423140,3692716482737006512,HP3,916,Isolation
18430497799070498482,15184758780744423140,1508539909191321008,HP3,917,PCR
11853336768488519133,10697704136600805833,7895354122686892991,HP3,918,Antibodies
8591451546557086041,4693519119693461122,17607908991330495317,HP3,919,Isolation
17390444149231236177,5966322729721116597,17607908991330495317,HP3,920,Isolation
18128007466949465183,2052338004502712184,4308488941668008807,HP3,921,Antibodies
1493462015414257444,7042730085453949264,6621808262509334487,HP3,922,Antibodies
12767953158171117362,17678345533126313063,3320877695838487321,HP3,923,Isolation
2322695033676153047,7197717291743756243,3424059308209144826,HP3,924,Isolation
8405253992835516139,7197717291743756243,3681610726396805457,HP3,925,SNT
17930674243885780623,7197717291743756243,10022191545486910401,HP3,926,Isolation
1792246805117229976,16585400434246685686,3424059308209144826,HP3,927,ELISA
8040460513918630673,16585400434246685686,9559174746033678565,HP3,928,Antibodies
5037331310817276791,14774442418500592233,1508539909191321008,HP3,929,PCR
16192960591267237763,12342305380250957538,14663018093642263145,HP3,930,bcELISA
11393745733451105358,12342305380250957538,3424059308209144826,HP3,931,Antibodies
11687669625141227889,8508588487793394446,10512389074428962004,HP3,932,Antibodies
8720672058088037373,4512306128374139941,754976854180824832,HP3,933,isolation
5350925167203203350,4512306128374139941,4682086784779929228,HP3,934,Isolation
6751522251635848257,4512306128374139941,616710984954408081,HP3,935,Isolation
3387762101400993887,4512306128374139941,393469411230697007,HP3,936,Isolation
9471300159337023218,4512306128374139941,17184564379535388685,HP3,937,Isolation
1606215980114218251,4512306128374139941,8322359800476978603,HP3,938,Isolation
15981668903183800401,12318343942599447618,10512389074428962004,HP3,939,Antibodies
16800202744251199767,13648138096439624635,16361650179459507733,HP3,940,Antibodies
11417605856052403990,6591418845710065050,3424059308209144826,HP3,941,ELISA
14800486599347013778,6591418845710065050,10512389074428962004,HP3,942,Antibodies
7320100556794755535,6591418845710065050,13789164963622049442,HP3,943,Isolation
4111772284136060393,6591418845710065050,10022191545486910401,HP3,944,Antibodies
17293151936235495754,6591418845710065050,8706664030241246065,HP3,945,Antibodies
18316506727294941186,6591418845710065050,6835199666382765777,HP3,946,PCR
17138304557285954015,2002023807403268410,1508539909191321008,HP3,947,Antibodies
9263609301308783238,11138832690755686048,12580576090585686194,HP3,948,Isolation
4279124069120135185,1129759096693496584,8268792919396012649,HP3,949,Isolation
11127614987775034415,16758753879058976128,326024150205677350,HP3,950,PCR
9428977300000746403,16758753879058976128,12648287510328135965,HP3,951,Isolation
16037064691067679059,12909131970496303670,13470709538065125619,HP3,952,Antibodies
17506770687333337893,12480730169999555350,1508539909191321008,HP3,953,Antibodies
7695027918288458254,13593576339008987648,1508539909191321008,HP3,954,Antibodies
15940667519917905052,16957836643326861799,2539821475161248360,HP3,955,Antibodies
18372854721385772385,16957836643326861799,17683746564645908250,HP3,956,Antibodies
1675893418352437463,16957836643326861799,1508539909191321008,HP3,957,Antibodies
9383001029805029421,16957836643326861799,8217867843815538850,HP3,958,Antibodies
9351615214344999936,16957836643326861799,11664381658123568121,HP3,959,Antibodies
3870987075234619369,16957836643326861799,13470709538065125619,HP3,960,Isolation
7039463022503576570,16957836643326861799,18371688657968247170,HP3,961,Antibodies
3270369876372045536,16957836643326861799,10340730240551900586,HP3,962,Antibodies
10694866280179007984,16957836643326861799,2672768927962835032,HP3,963,Antibodies
8530971978870747314,3968108562826113867,17675159188731296190,HP3,964,Antibodies
13270482974603242579,3968108562826113867,12828915768719361089,HP3,965,PCR
9633162456037128116,3968108562826113867,4414252468628366680,HP3,966,PCR
1524260818913492481,3968108562826113867,3062397390783057297,HP3,967,Antibodies
780340710324434392,3968108562826113867,7335634183826578413,HP3,968,PCR
13881431239196966916,12519342477339449836,17675159188731296190,HP3,969,Antibodies
4516367096932164478,12519342477339449836,12828915768719361089,HP3,970,PCR
9380893447822836677,12519342477339449836,4414252468628366680,HP3,971,PCR
8719717399151385940,12519342477339449836,7074222912654317609,HP3,972,PCR
14349497189357904712,12519342477339449836,16618219480687873711,HP3,973,PCR
9986110121177391758,12519342477339449836,294195557245375299,HP3,974,PCR
13394691824298596934,12519342477339449836,3062397390783057297,HP3,975,Antibodies
10649060627129070673,12519342477339449836,12886784203796647939,HP3,976,isolation
15732975795330900704,12519342477339449836,16644615715450847784,HP3,977,PCR
15589275831983639966,12519342477339449836,6662046535054144471,HP3,978,PCR
8012037748458492793,3091779992275263072,10361423236455400022,HP3,979,Antibodies
15912064650830943647,7671943362933291196,18226613305244301724,HP3,980,Antibodies
3264496414155450556,14586138807756928481,13470709538065125619,HP3,981,Antibodies
9381225404429854682,1773742256790064043,17045212528120749915,HP3,982,Isolation
