id,host,virus,source,index,method
2212386513738770368,1300917433210796371,13958105570102110541,Genbank,KX285892,GenBank
13823754547778550773,1300917433210796371,13958105570102110541,Genbank,KX285887,GenBank
15836554177253862672,1300917433210796371,13958105570102110541,Genbank,KX285886,GenBank
13491735706170104907,1300917433210796371,13958105570102110541,Genbank,KX285885,GenBank
7554157395685134977,1300917433210796371,13958105570102110541,Genbank,KX285884,GenBank
16826548143321322668,1300917433210796371,13958105570102110541,Genbank,KX285883,GenBank
10261935491318013270,1300917433210796371,13958105570102110541,Genbank,KX285882,GenBank
207357489606229006,1300917433210796371,13958105570102110541,Genbank,KX285881,GenBank
9449564092595394427,1300917433210796371,13958105570102110541,Genbank,KX285880,GenBank
11984722440929052872,1300917433210796371,13958105570102110541,Genbank,KX285879,GenBank
18304390301690563994,1300917433210796371,13958105570102110541,Genbank,KX285878,GenBank
9419014259851869769,1300917433210796371,13958105570102110541,Genbank,KX285877,GenBank
2708272931229939468,1300917433210796371,13958105570102110541,Genbank,KX285876,GenBank
10743400689203827736,13992859949246636396,13958105570102110541,Genbank,KX285866,GenBank
12286543256387915140,16685566548759614205,13958105570102110541,Genbank,KX285812,GenBank
5342455990290344189,16685566548759614205,13958105570102110541,Genbank,KX285809,GenBank
11316382058227606808,16685566548759614205,13958105570102110541,Genbank,KX285807,GenBank
18027472561879652976,11377300696582816559,13958105570102110541,Genbank,KX285798,GenBank
5001659555005324758,3840213667720443820,13958105570102110541,Genbank,KX285797,GenBank
9399269708715281705,8822630941879663097,13958105570102110541,Genbank,KX285796,GenBank
8827370457663844652,12418888324503103045,13958105570102110541,Genbank,KX285795,GenBank
7695641093009085117,8822630941879663097,13958105570102110541,Genbank,KX285794,GenBank
11142526270567281896,17180216017758256197,13958105570102110541,Genbank,KX285791,GenBank
16537648104762270871,1065876979144326546,13958105570102110541,Genbank,KX285789,GenBank
13497574940381562977,3840213667720443820,13958105570102110541,Genbank,KX285788,GenBank
13977174751702720235,2304467296224772108,13958105570102110541,Genbank,KX285785,GenBank
13011831358003145036,17582573993146512197,13958105570102110541,Genbank,KX285775,GenBank
11322790914169271616,16992737740463300600,13958105570102110541,Genbank,KX285763,GenBank
13425766905680096526,11613935172897180540,13958105570102110541,Genbank,KX285760,GenBank
12998782826751761053,11613935172897180540,13958105570102110541,Genbank,KX285759,GenBank
9520048423071716263,17582573993146512197,13958105570102110541,Genbank,KX285751,GenBank
3612170408929778317,17582573993146512197,13958105570102110541,Genbank,KX285750,GenBank
419000018826426719,17582573993146512197,13958105570102110541,Genbank,KX285747,GenBank
3847442117607446420,17174959090835093132,13958105570102110541,Genbank,KX285508,GenBank
3515965613035938515,16407312926401638042,13958105570102110541,Genbank,KX285497,GenBank
6375633751617369460,17689807002463327994,13958105570102110541,Genbank,KX285494,GenBank
7401780668034576966,17689807002463327994,13958105570102110541,Genbank,KX285493,GenBank
5591054844279245454,17689807002463327994,13958105570102110541,Genbank,KX285492,GenBank
5552650422792160837,17689807002463327994,13958105570102110541,Genbank,KX285491,GenBank
6293948164666435693,17689807002463327994,13958105570102110541,Genbank,KX285490,GenBank
15191556095994395601,17689807002463327994,13958105570102110541,Genbank,KX285489,GenBank
11657107743153788736,17689807002463327994,13958105570102110541,Genbank,KX285488,GenBank
5339469013467478320,17689807002463327994,13958105570102110541,Genbank,KX285487,GenBank
7388470048833086750,17689807002463327994,13958105570102110541,Genbank,KX285486,GenBank
1218669960080022699,17689807002463327994,13958105570102110541,Genbank,KX285484,GenBank
15214673969483763027,17689807002463327994,13958105570102110541,Genbank,KX285483,GenBank
13003739879919054150,17689807002463327994,13958105570102110541,Genbank,KX285482,GenBank
3742071282805652460,17689807002463327994,13958105570102110541,Genbank,KX285481,GenBank
135666540467826757,17689807002463327994,13958105570102110541,Genbank,KX285480,GenBank
4649981901073633791,17689807002463327994,13958105570102110541,Genbank,KX285479,GenBank
10162340229381004500,17689807002463327994,13958105570102110541,Genbank,KX285478,GenBank
8275963718285303487,17689807002463327994,13958105570102110541,Genbank,KX285477,GenBank
12036758268794033516,17689807002463327994,13958105570102110541,Genbank,KX285476,GenBank
16206469685132011164,17689807002463327994,13958105570102110541,Genbank,KX285475,GenBank
6370982018423344833,17689807002463327994,13958105570102110541,Genbank,KX285474,GenBank
1811225052891378928,17689807002463327994,13958105570102110541,Genbank,KX285473,GenBank
14442582495811326374,17689807002463327994,13958105570102110541,Genbank,KX285471,GenBank
13893903479598205127,17689807002463327994,13958105570102110541,Genbank,KX285470,GenBank
2234289379131804189,17689807002463327994,13958105570102110541,Genbank,KX285469,GenBank
15599175476117744963,17689807002463327994,13958105570102110541,Genbank,KX285468,GenBank
3503362225917999569,17689807002463327994,13958105570102110541,Genbank,KX285467,GenBank
11215906141744870652,17689807002463327994,13958105570102110541,Genbank,KX285465,GenBank
4674778412301284246,17689807002463327994,13958105570102110541,Genbank,KX285464,GenBank
14362492636700089180,17689807002463327994,13958105570102110541,Genbank,KX285463,GenBank
220178373902067605,17689807002463327994,13958105570102110541,Genbank,KX285462,GenBank
7553302428411562572,17689807002463327994,13958105570102110541,Genbank,KX285461,GenBank
8963258519642684775,17689807002463327994,13958105570102110541,Genbank,KX285460,GenBank
8575029371773015098,17689807002463327994,13958105570102110541,Genbank,KX285459,GenBank
10631579197900650953,17689807002463327994,13958105570102110541,Genbank,KX285458,GenBank
11593347886453279276,17689807002463327994,13958105570102110541,Genbank,KX285457,GenBank
3586159176294553888,17689807002463327994,13958105570102110541,Genbank,KX285456,GenBank
10232374743660891397,17689807002463327994,13958105570102110541,Genbank,KX285455,GenBank
2129594596445477963,17689807002463327994,13958105570102110541,Genbank,KX285454,GenBank
15263399431458744003,14152633009029468362,13958105570102110541,Genbank,KX285453,GenBank
16168357890323367097,14152633009029468362,13958105570102110541,Genbank,KX285452,GenBank
15092413201971660346,17689807002463327994,13958105570102110541,Genbank,KX285451,GenBank
7495660020057674566,17689807002463327994,13958105570102110541,Genbank,KX285450,GenBank
8487001967276878254,17689807002463327994,13958105570102110541,Genbank,KX285449,GenBank
5662335338906801563,17689807002463327994,13958105570102110541,Genbank,KX285448,GenBank
16175577329065815477,17689807002463327994,13958105570102110541,Genbank,KX285447,GenBank
8889281018774692654,17689807002463327994,13958105570102110541,Genbank,KX285446,GenBank
2599044921624195111,17689807002463327994,13958105570102110541,Genbank,KX285445,GenBank
1451358202928955999,17689807002463327994,13958105570102110541,Genbank,KX285444,GenBank
14340371135470695640,6456455507980232813,13958105570102110541,Genbank,KX285443,GenBank
16057812120981809424,6456455507980232813,13958105570102110541,Genbank,KX285442,GenBank
7903322584434765219,6456455507980232813,13958105570102110541,Genbank,KX285441,GenBank
8283314352223158255,6456455507980232813,13958105570102110541,Genbank,KX285440,GenBank
14365974599559929566,6456455507980232813,13958105570102110541,Genbank,KX285439,GenBank
17149390124067360292,6456455507980232813,13958105570102110541,Genbank,KX285438,GenBank
5891065252345541308,10200173269363583963,13958105570102110541,Genbank,KX285436,GenBank
3335511258296696800,10144135757384023248,13958105570102110541,Genbank,KX285350,GenBank
4121973499242922333,13992859949246636396,13958105570102110541,Genbank,KX285253,GenBank
3260262042135834311,1300917433210796371,13958105570102110541,Genbank,KX285249,GenBank
2345351151043517648,1300917433210796371,13958105570102110541,Genbank,KX285248,GenBank
18022970163986539430,1300917433210796371,13958105570102110541,Genbank,KX285247,GenBank
18149557316669953476,1300917433210796371,13958105570102110541,Genbank,KX285246,GenBank
11791903575558024175,1300917433210796371,13958105570102110541,Genbank,KX285245,GenBank
2634056626358420602,1300917433210796371,13958105570102110541,Genbank,KX285244,GenBank
4417709676363824294,1300917433210796371,13958105570102110541,Genbank,KX285243,GenBank
6083260029397927236,1300917433210796371,13958105570102110541,Genbank,KX285242,GenBank
4857729739466134351,1300917433210796371,13958105570102110541,Genbank,KX285241,GenBank
93590002224021809,1300917433210796371,13958105570102110541,Genbank,KX285240,GenBank
11626263486743822108,1300917433210796371,13958105570102110541,Genbank,KX285239,GenBank
16894482107065737287,1300917433210796371,13958105570102110541,Genbank,KX285238,GenBank
9727424327893646729,1300917433210796371,13958105570102110541,Genbank,KX285237,GenBank
12890728462851202555,1300917433210796371,13958105570102110541,Genbank,KX285235,GenBank
4544412625670943909,1300917433210796371,13958105570102110541,Genbank,KX285234,GenBank
505615093996554112,1300917433210796371,13958105570102110541,Genbank,KX285233,GenBank
17363614286995135988,1300917433210796371,13958105570102110541,Genbank,KX285232,GenBank
14932571925938010136,1300917433210796371,13958105570102110541,Genbank,KX285231,GenBank
7027920089756839112,1300917433210796371,13958105570102110541,Genbank,KX285230,GenBank
9647057389061300003,1300917433210796371,13958105570102110541,Genbank,KX285229,GenBank
8594295595961762503,1300917433210796371,13958105570102110541,Genbank,KX285227,GenBank
9025034170241275555,11494265636139459545,13958105570102110541,Genbank,KX285224,GenBank
16042789337453936052,6112729407842981344,13958105570102110541,Genbank,KX285222,GenBank
15519085853980891133,6112729407842981344,13958105570102110541,Genbank,KX285221,GenBank
2798863906011038407,837088255567189012,13958105570102110541,Genbank,KX285218,GenBank
1756207238690046428,837088255567189012,13958105570102110541,Genbank,KX285217,GenBank
17382392808433546162,837088255567189012,13958105570102110541,Genbank,KX285216,GenBank
10789113316704756946,837088255567189012,13958105570102110541,Genbank,KX285215,GenBank
15319932461197970340,837088255567189012,13958105570102110541,Genbank,KX285214,GenBank
9062390981949283570,2742408327198336503,13958105570102110541,Genbank,KX285213,GenBank
6032586792022881862,2742408327198336503,13958105570102110541,Genbank,KX285212,GenBank
3438561649691283849,2742408327198336503,13958105570102110541,Genbank,KX285211,GenBank
1429486384985236496,2742408327198336503,13958105570102110541,Genbank,KX285210,GenBank
8087729641223709417,13929094862844643564,13958105570102110541,Genbank,KX285206,GenBank
10506825023819163914,13929094862844643564,13958105570102110541,Genbank,KX285205,GenBank
13629894610724127357,13929094862844643564,13958105570102110541,Genbank,KX285204,GenBank
6068477000846527777,13929094862844643564,13958105570102110541,Genbank,KX285203,GenBank
16693440055682693530,13929094862844643564,13958105570102110541,Genbank,KX285202,GenBank
1391347450658662268,13929094862844643564,13958105570102110541,Genbank,KX285201,GenBank
3872605344097231732,2742408327198336503,13958105570102110541,Genbank,KX285198,GenBank
13676925615616938267,12060870287651511781,13958105570102110541,Genbank,KX285194,GenBank
9621544800644091536,6492936074582653037,13958105570102110541,Genbank,KX285184,GenBank
5178671025662763488,14623125161386203748,13958105570102110541,Genbank,KX285183,GenBank
14677469728358438188,2701943327714072130,13958105570102110541,Genbank,KX285179,GenBank
13024993562227159856,2701943327714072130,13958105570102110541,Genbank,KX285178,GenBank
6440367492555742078,2701943327714072130,13958105570102110541,Genbank,KX285177,GenBank
6314478541501489142,2701943327714072130,13958105570102110541,Genbank,KX285176,GenBank
15404064275235333377,2701943327714072130,13958105570102110541,Genbank,KX285175,GenBank
3552331713510107175,2701943327714072130,13958105570102110541,Genbank,KX285174,GenBank
12062234784459895147,2701943327714072130,13958105570102110541,Genbank,KX285173,GenBank
15306909203157970181,2701943327714072130,13958105570102110541,Genbank,KX285172,GenBank
17774389166711267417,2701943327714072130,13958105570102110541,Genbank,KX285171,GenBank
15269820718787186341,2701943327714072130,13958105570102110541,Genbank,KX285170,GenBank
11627350686904982873,1196861150033133769,13958105570102110541,Genbank,KX285169,GenBank
8283077718625694259,1196861150033133769,13958105570102110541,Genbank,KX285168,GenBank
15299045113792339062,12040856278879885595,13958105570102110541,Genbank,KX285155,GenBank
2816811120595558938,837088255567189012,13958105570102110541,Genbank,KX285151,GenBank
17091179087464034608,837088255567189012,13958105570102110541,Genbank,KX285149,GenBank
17077467549925100606,837088255567189012,13958105570102110541,Genbank,KX285147,GenBank
8899523958983879156,837088255567189012,13958105570102110541,Genbank,KX285145,GenBank
3433309711362063303,837088255567189012,13958105570102110541,Genbank,KX285142,GenBank
6927908184928289528,837088255567189012,13958105570102110541,Genbank,KX285141,GenBank
3879565810337298285,837088255567189012,13958105570102110541,Genbank,KX285140,GenBank
15600986607258871047,837088255567189012,13958105570102110541,Genbank,KX285138,GenBank
12702883746293218050,837088255567189012,13958105570102110541,Genbank,KX285137,GenBank
3755471471453192484,2701943327714072130,13958105570102110541,Genbank,KX285132,GenBank
5766079132048191534,2701943327714072130,13958105570102110541,Genbank,KX285131,GenBank
310670479876336463,2701943327714072130,13958105570102110541,Genbank,KX285130,GenBank
15316464748000872841,2701943327714072130,13958105570102110541,Genbank,KX285129,GenBank
821699286630458088,837088255567189012,13958105570102110541,Genbank,KX285128,GenBank
2094993736520186727,837088255567189012,13958105570102110541,Genbank,KX285127,GenBank
2133560373749271003,837088255567189012,13958105570102110541,Genbank,KX285126,GenBank
14279335095281368041,2701943327714072130,13958105570102110541,Genbank,KX285124,GenBank
11123211853520925054,2701943327714072130,13958105570102110541,Genbank,KX285123,GenBank
15376746446099470277,2701943327714072130,13958105570102110541,Genbank,KX285122,GenBank
11093994607255244813,2701943327714072130,13958105570102110541,Genbank,KX285121,GenBank
9943452509553285129,5627846293012802537,13958105570102110541,Genbank,KX285120,GenBank
2547094325102795312,5627846293012802537,13958105570102110541,Genbank,KX285119,GenBank
6735386793867380688,2701943327714072130,13958105570102110541,Genbank,KX285118,GenBank
5568420005058081813,2701943327714072130,13958105570102110541,Genbank,KX285117,GenBank
14618703917752135588,2701943327714072130,13958105570102110541,Genbank,KX285116,GenBank
5163236335984110267,2701943327714072130,13958105570102110541,Genbank,KX285115,GenBank
6447613090274011880,16685566548759614205,13958105570102110541,Genbank,KX285111,GenBank
4039889607826225689,1077675055832335257,13958105570102110541,Genbank,KX285074,GenBank
18276988694237023578,16729866954403702472,13958105570102110541,Genbank,KX285068,GenBank
17832560696325551880,11377300696582816559,13958105570102110541,Genbank,KX285063,GenBank
6156205886032886555,12418888324503103045,13958105570102110541,Genbank,KX285062,GenBank
7764824114927914777,8822630941879663097,13958105570102110541,Genbank,KX285061,GenBank
11751378485288423638,8822630941879663097,13958105570102110541,Genbank,KX285060,GenBank
16171361415955957067,8822630941879663097,13958105570102110541,Genbank,KX285059,GenBank
15085001034534466610,17180216017758256197,13958105570102110541,Genbank,KX285058,GenBank
3980200469085035242,3840213667720443820,13958105570102110541,Genbank,KX285055,GenBank
6836708258106605232,1065876979144326546,13958105570102110541,Genbank,KX285054,GenBank
11972130598250210727,3840213667720443820,13958105570102110541,Genbank,KX285053,GenBank
555873666309301341,7877197573939731232,13958105570102110541,Genbank,KX285049,GenBank
882011871331439261,10086783506407535046,13958105570102110541,Genbank,KX285035,GenBank
12197566416220809921,10086783506407535046,13958105570102110541,Genbank,KX285034,GenBank
7959583544077170134,10086783506407535046,13958105570102110541,Genbank,KX285032,GenBank
1459521018248869427,10086783506407535046,13958105570102110541,Genbank,KX285031,GenBank
1672623325387537942,1077675055832335257,13958105570102110541,Genbank,KX285030,GenBank
9737193040598672560,10086783506407535046,13958105570102110541,Genbank,KX285022,GenBank
7579055923991051810,16079113259932350668,13958105570102110541,Genbank,KX285021,GenBank
838356949880202373,10086783506407535046,13958105570102110541,Genbank,KX284997,GenBank
10037787219211592028,10086783506407535046,13958105570102110541,Genbank,KX284992,GenBank
8958479771685859558,10086783506407535046,13958105570102110541,Genbank,KX284991,GenBank
1191863677876772405,17384794812142486094,13958105570102110541,Genbank,KX284981,GenBank
12953680131745116838,6392532668825775890,13958105570102110541,Genbank,KX284947,GenBank
14862856702073130765,2867391327423222415,13958105570102110541,Genbank,KX284944,GenBank
17033261508917703885,14905998642294238268,13958105570102110541,Genbank,KX284930,GenBank
6268768546983175320,16730697508580222631,13958105570102110541,Genbank,KX284929,GenBank
14061981116247173621,12560210064274952259,13958105570102110541,Genbank,KX284906,GenBank
8839120297837505740,11436233830780107455,13958105570102110541,Genbank,KY967732,GenBank
10674213388739033880,11436233830780107455,13958105570102110541,Genbank,KY967731,GenBank
12629510803592210995,11436233830780107455,13958105570102110541,Genbank,KY967730,GenBank
15768342911711699554,11436233830780107455,13958105570102110541,Genbank,KY967729,GenBank
6517285351941817958,11436233830780107455,13958105570102110541,Genbank,KY967728,GenBank
12992836497337331198,11436233830780107455,13958105570102110541,Genbank,KY967727,GenBank
6008096547595301551,11436233830780107455,13958105570102110541,Genbank,KY967720,GenBank
10005141005873468861,11436233830780107455,13958105570102110541,Genbank,KY967719,GenBank
9334294649496342912,11436233830780107455,13958105570102110541,Genbank,KY967718,GenBank
13321987811769143665,11436233830780107455,13958105570102110541,Genbank,KY967716,GenBank
8457694325068923311,9116054321612222172,13958105570102110541,Genbank,HQ898913,GenBank
4790037336744261080,18364038517948474039,13958105570102110541,Genbank,JF414936,GenBank
5921702251703131043,18364038517948474039,13958105570102110541,Genbank,JF414935,GenBank
6676995878340792315,10275792486713981235,13958105570102110541,Genbank,JF414934,GenBank
10542831615515198248,10275792486713981235,13958105570102110541,Genbank,JF414933,GenBank
12282096398891175996,11700634861248749664,13958105570102110541,Genbank,DQ249226,GenBank
8441956716059050603,12767243224327755418,13958105570102110541,Genbank,DQ340560,GenBank
2497650793733719696,11700634861248749664,13958105570102110541,Genbank,DQ249224,GenBank
7419478249159369541,12195083802918804024,13958105570102110541,Genbank,GU190237,GenBank
6932459362958332922,1123814575577762344,13958105570102110541,Genbank,FJ766501,GenBank
10240464908944138945,11700634861248749664,13958105570102110541,Genbank,DQ666339,GenBank
7667041788838854346,11700634861248749664,13958105570102110541,Genbank,DQ666338,GenBank
16992873159074646892,11700634861248749664,13958105570102110541,Genbank,DQ666337,GenBank
10497791369094799137,3880151225932764775,13958105570102110541,Genbank,EU834956,GenBank
516987735424194391,10200173269363583963,13958105570102110541,Genbank,EU834955,GenBank
9907277865292732133,3880151225932764775,13958105570102110541,Genbank,EU834954,GenBank
12387984890828012198,7607279071451151810,13958105570102110541,Genbank,EU834953,GenBank
12754912718565763808,3880151225932764775,13958105570102110541,Genbank,EU834952,GenBank
16987897258245091428,10805472759089101966,13958105570102110541,Genbank,EU834951,GenBank
13927000948985830361,12767243224327755418,13958105570102110541,Genbank,KR758768,GenBank
8422724862130937757,12767243224327755418,13958105570102110541,Genbank,KR758767,GenBank
10546750685866579753,4370346197707351349,13958105570102110541,Genbank,KF493888,GenBank
244146734842605235,2025309443576092782,13958105570102110541,Genbank,KF493887,GenBank
10580814716556387448,4370346197707351349,13958105570102110541,Genbank,KF493886,GenBank
2860849279725913886,4249181515168879776,13958105570102110541,Genbank,AB683971,GenBank
16403947382172317443,8291169918055812528,13958105570102110541,Genbank,JX878446,GenBank
11235731695077420580,8291169918055812528,13958105570102110541,Genbank,JX878445,GenBank
9995864216728729544,8291169918055812528,13958105570102110541,Genbank,JX878444,GenBank
1068228508169108127,8291169918055812528,13958105570102110541,Genbank,JX878443,GenBank
2617210813690648659,8291169918055812528,13958105570102110541,Genbank,JX878442,GenBank
17526348890747382467,8291169918055812528,13958105570102110541,Genbank,JX878441,GenBank
11899540020414115107,8291169918055812528,13958105570102110541,Genbank,JX878440,GenBank
15231326552478398928,8291169918055812528,13958105570102110541,Genbank,JX878439,GenBank
1082730996882628974,8291169918055812528,13958105570102110541,Genbank,JX878438,GenBank
7083487117171590303,8291169918055812528,13958105570102110541,Genbank,JX878437,GenBank
12945453265794995593,8291169918055812528,13958105570102110541,Genbank,JX878436,GenBank
8215486857156192314,8291169918055812528,13958105570102110541,Genbank,JX878435,GenBank
12862995688098126859,8291169918055812528,13958105570102110541,Genbank,JX878434,GenBank
6741605369793246134,11700634861248749664,13958105570102110541,Genbank,DQ666343,GenBank
9015267743206815241,11700634861248749664,13958105570102110541,Genbank,DQ666342,GenBank
4287893533922475242,11700634861248749664,13958105570102110541,Genbank,DQ666341,GenBank
10456852317707875436,10200173269363583963,13958105570102110541,Genbank,KF294383,GenBank
10213625332118604343,3067314659371030019,13958105570102110541,Genbank,MK211373,GenBank
2932087632540669853,17582573993146512197,13958105570102110541,Genbank,MK211372,GenBank
15453463983932454899,17582573993146512197,13958105570102110541,Genbank,MK211371,GenBank
3911330705027011681,17582573993146512197,13958105570102110541,Genbank,MK211370,GenBank
13016849978841599456,17582573993146512197,13958105570102110541,Genbank,MK211369,GenBank
13923866943710726623,1196861150033133769,13958105570102110541,Genbank,MK720946,GenBank
9169238901492508874,1196861150033133769,13958105570102110541,Genbank,MK720945,GenBank
8287063716406643617,18235513423068029933,13958105570102110541,Genbank,MK720944,GenBank
16373444696821724379,4118659193192478418,13958105570102110541,Genbank,KC117213,GenBank
9118987978165817765,6392090916578844179,13958105570102110541,Genbank,KC117212,GenBank
777055410322013659,6392090916578844179,13958105570102110541,Genbank,KC117211,GenBank
12992236614469995692,6392090916578844179,13958105570102110541,Genbank,KC117210,GenBank
11761775582376044567,4118659193192478418,13958105570102110541,Genbank,KC117209,GenBank
17469237643571298095,4118659193192478418,13958105570102110541,Genbank,KC117208,GenBank
16949718650263710026,11027893846052700780,13958105570102110541,Genbank,KC117206,GenBank
5905044220793267047,11027893846052700780,13958105570102110541,Genbank,KC117205,GenBank
2235982611533919487,12418888324503103045,13958105570102110541,Genbank,KC117204,GenBank
10753700162310164288,12418888324503103045,13958105570102110541,Genbank,KC117203,GenBank
12585661679958053824,7104469065754075598,13958105570102110541,Genbank,KC117202,GenBank
14685094706073063865,12418888324503103045,13958105570102110541,Genbank,KC117201,GenBank
10352488488512996496,11027893846052700780,13958105570102110541,Genbank,KC117197,GenBank
4851264665222724304,2984265356624196795,13958105570102110541,Genbank,KC117196,GenBank
10943011806078851477,7104469065754075598,13958105570102110541,Genbank,KC117194,GenBank
4868866557828576214,2984265356624196795,13958105570102110541,Genbank,KC117193,GenBank
599537278992416714,11027893846052700780,13958105570102110541,Genbank,KC117192,GenBank
18221594736127258254,7104469065754075598,13958105570102110541,Genbank,KC117191,GenBank
9913668805015834922,336024786071403542,13958105570102110541,Genbank,KC117190,GenBank
2545127746716718875,11027893846052700780,13958105570102110541,Genbank,KC117189,GenBank
12021074512767325075,7104469065754075598,13958105570102110541,Genbank,KC117188,GenBank
12902759092158432969,11027893846052700780,13958105570102110541,Genbank,KC117186,GenBank
11009855108997760207,6727599317311131687,13958105570102110541,Genbank,KC117184,GenBank
14383339979084386163,14905998642294238268,13958105570102110541,Genbank,MH170151,GenBank
7991428635790209829,14905998642294238268,13958105570102110541,Genbank,MH170150,GenBank
124556969510243894,14905998642294238268,13958105570102110541,Genbank,MH170149,GenBank
5923772203133642310,14905998642294238268,13958105570102110541,Genbank,MH170148,GenBank
11602439608512866576,14905998642294238268,13958105570102110541,Genbank,KY073746,GenBank
7647981711148559297,8822630941879663097,13958105570102110541,Genbank,KT717394,GenBank
3957616241382835939,8822630941879663097,13958105570102110541,Genbank,KT717393,GenBank
9302651182531478770,8822630941879663097,13958105570102110541,Genbank,KT717392,GenBank
4091101920451616758,357701661869453925,13958105570102110541,Genbank,KT717391,GenBank
6561426409483953289,2932989854025613408,13958105570102110541,Genbank,KT717390,GenBank
7939323021289431630,5181309765709934266,13958105570102110541,Genbank,KT717389,GenBank
9011609161485260151,5181309765709934266,13958105570102110541,Genbank,KT717388,GenBank
14889122506794906288,17180216017758256197,13958105570102110541,Genbank,KT717387,GenBank
1662363519599080346,2984265356624196795,13958105570102110541,Genbank,KT717385,GenBank
5718081362791914904,2984265356624196795,13958105570102110541,Genbank,KT717384,GenBank
9196976780636397295,2984265356624196795,13958105570102110541,Genbank,KT717383,GenBank
7228935873741112224,12418888324503103045,13958105570102110541,Genbank,KT717382,GenBank
1173235340945902503,12418888324503103045,13958105570102110541,Genbank,KT717380,GenBank
16606270386326047843,11700634861248749664,13958105570102110541,Genbank,EU769558,GenBank
3603680646061135681,11700634861248749664,13958105570102110541,Genbank,EU375875,GenBank
1446169813566219699,11700634861248749664,13958105570102110541,Genbank,EU375874,GenBank
893408000586632608,11700634861248749664,13958105570102110541,Genbank,EU375873,GenBank
6963821649974400473,11700634861248749664,13958105570102110541,Genbank,EU375872,GenBank
17562145862783579406,11700634861248749664,13958105570102110541,Genbank,EU375871,GenBank
10007694490828087450,11700634861248749664,13958105570102110541,Genbank,EU375870,GenBank
5698368563403553700,11700634861248749664,13958105570102110541,Genbank,EU375869,GenBank
13307332077509480707,11700634861248749664,13958105570102110541,Genbank,EU375868,GenBank
557606510127241039,11700634861248749664,13958105570102110541,Genbank,EU375867,GenBank
4511720627997585512,11700634861248749664,13958105570102110541,Genbank,EU375866,GenBank
9430080396945218776,11700634861248749664,13958105570102110541,Genbank,EU375865,GenBank
7287739075914670519,11700634861248749664,13958105570102110541,Genbank,EU375864,GenBank
1618756393687870310,11700634861248749664,13958105570102110541,Genbank,EU375863,GenBank
6517522983672780354,11700634861248749664,13958105570102110541,Genbank,EU375862,GenBank
13659289744557148216,11700634861248749664,13958105570102110541,Genbank,EU375861,GenBank
17570805885873994149,11700634861248749664,13958105570102110541,Genbank,EU375860,GenBank
16419835361776827977,11700634861248749664,13958105570102110541,Genbank,EU375859,GenBank
8422654889256675012,11700634861248749664,13958105570102110541,Genbank,EU375858,GenBank
7538371536136093340,11700634861248749664,13958105570102110541,Genbank,EU375857,GenBank
14536508894310833024,11700634861248749664,13958105570102110541,Genbank,EU375856,GenBank
7948453093922275477,11700634861248749664,13958105570102110541,Genbank,EU375855,GenBank
159735614584545846,11700634861248749664,13958105570102110541,Genbank,EU375854,GenBank
17838091452104195099,11700634861248749664,13958105570102110541,Genbank,EU375853,GenBank
16733425339320956852,3122002298211235692,13958105570102110541,Genbank,EF544564,GenBank
11815758345393510104,3122002298211235692,13958105570102110541,Genbank,EF544568,GenBank
1330429159712681268,3122002298211235692,13958105570102110541,Genbank,EF544567,GenBank
4954787652960871930,3122002298211235692,13958105570102110541,Genbank,EF544566,GenBank
1442785473013250622,3122002298211235692,13958105570102110541,Genbank,EF544565,GenBank
2789865132661727653,3122002298211235692,13958105570102110541,Genbank,EF544563,GenBank
826940074866745412,11700634861248749664,13958105570102110541,Genbank,DQ249249,GenBank
12648167099764055625,11700634861248749664,13958105570102110541,Genbank,DQ249247,GenBank
4473519480144380821,11700634861248749664,13958105570102110541,Genbank,HM234168,GenBank
16339899680201135244,12040856278879885595,13958105570102110541,Genbank,EF434378,GenBank
14554789477936629035,13130887768124324985,13958105570102110541,Genbank,EF434377,GenBank
4457875839064850562,13130887768124324985,13958105570102110541,Genbank,EF434376,GenBank
14035331412744533192,17575499537850567933,13958105570102110541,Genbank,KF515990,GenBank
10444254772671973440,17575499537850567933,13958105570102110541,Genbank,KF515989,GenBank
3549637122562756932,17575499537850567933,13958105570102110541,Genbank,KF515988,GenBank
15896748369175487046,17575499537850567933,13958105570102110541,Genbank,KF515987,GenBank
4268953422692040418,5181309765709934266,13958105570102110541,Genbank,KC886321,GenBank
2452440927383217904,11700634861248749664,13958105570102110541,Genbank,KC110785,GenBank
4872764335874434227,11700634861248749664,13958105570102110541,Genbank,KC110784,GenBank
7550984094909406046,11700634861248749664,13958105570102110541,Genbank,KC110783,GenBank
11948628549640995772,11700634861248749664,13958105570102110541,Genbank,KC110782,GenBank
9093884230056815547,11700634861248749664,13958105570102110541,Genbank,KC110781,GenBank
13434158237440571886,11700634861248749664,13958105570102110541,Genbank,KC110780,GenBank
17270154425328492875,11700634861248749664,13958105570102110541,Genbank,KC110779,GenBank
3501497379712059800,11700634861248749664,13958105570102110541,Genbank,KC110778,GenBank
16173155159285966227,11700634861248749664,13958105570102110541,Genbank,KC110777,GenBank
7940574610481307747,11700634861248749664,13958105570102110541,Genbank,KC110776,GenBank
12358869145733141859,11700634861248749664,13958105570102110541,Genbank,KC110775,GenBank
4943359958748038497,11700634861248749664,13958105570102110541,Genbank,KC110774,GenBank
5068346889932186905,11700634861248749664,13958105570102110541,Genbank,KC110773,GenBank
9582345869805607788,11700634861248749664,13958105570102110541,Genbank,KC110772,GenBank
